Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,4956,26.432606941081517,0.4035512510088781,4956,1,4956,4956,2,0,131,65,8580,0,0,0,1,BENIGN
17,13285,19283.477606322922,16.936394429808054,59,89652,2507,0,225,64,1229,1138,93858,0,0,0,0,BENIGN
6,14639,2.185941662681877,0.6147960926292779,1829,1824102,3996,24,9,0,32,3,114,0,0,0,1,BENIGN
17,15000,79849.73333333334,65.73333333333333,15,16113,1851,0,986,64,1237,1214,26233,0,0,0,0,BENIGN
17,14830,20.768712070128117,0.26972353337828725,4943,49738041,13085,708,4,47,87,77,397,0,0,0,0,BENIGN
17,10031,19.14066394178048,0.19938191606021333,10031,1,10031,10031,2,96,96,96,0,0,0,0,0,BENIGN
6,13824,107.06018518518519,0.8680555555555556,1256,16828367,13625,0,12,0,749,123,62577,0,0,0,6,BENIGN
17,13870,18539.14924297044,16.294160057678443,61,78819,1931,0,226,64,1229,1137,94145,0,0,0,0,BENIGN
17,10031,19.14066394178048,0.19938191606021333,10031,1,10031,10031,2,96,96,96,0,0,0,0,0,BENIGN
17,7406,50.36456926816095,0.4050769646232784,3703,22889378,7086,320,3,93,155,124,961,0,0,0,0,BENIGN
6,5128,25.546021840873635,0.5850234009360374,2564,11741858,4987,141,3,0,131,43,5720,0,0,0,1,BENIGN
6,10681,0.0,0.5617451549480386,2136,1998812,3853,871,6,0,0,0,0,0,0,0,0,BENIGN
17,14986,68818.29707727212,56.71960496463366,17,29092,2276,0,850,64,1237,1213,25592,0,0,0,0,BENIGN
17,14570,59.917638984214136,0.4804392587508579,2428,9358148,8434,15,7,87,351,124,9971,0,0,0,0,BENIGN
6,150,15426.666666666666,100.0,10,180,41,0,15,0,1020,154,109957,0,1,0,6,BENIGN
6,197,28421.319796954314,40.609137055837564,28,959,72,0,8,0,2920,699,1102750,0,1,0,3,BENIGN
6,118,65711.86440677966,76.27118644067797,14,392,42,0,9,0,2848,861,964703,0,1,0,3,BENIGN
17,10031,19.14066394178048,0.19938191606021333,10031,1,10031,10031,2,96,96,96,0,0,0,0,0,BENIGN
6,14998,46.00613415122016,0.4000533404453927,2999,44549873,14939,0,6,0,551,115,46209,0,0,0,4,BENIGN
17,14569,17567.163154643422,15.375111538197542,65,75770,1980,0,224,64,1229,1142,89548,0,0,0,0,BENIGN
6,10725,2.983682983682984,0.745920745920746,1532,1332978,3758,23,8,0,32,4,129,0,0,0,1,BENIGN
17,14986,64549.245962898705,53.31642866675564,18,24344,2039,0,799,64,1237,1210,28665,0,0,0,0,BENIGN
17,266,2751.8796992481202,15.037593984962406,88,16446,236,1,4,181,185,183,4,0,0,0,0,BENIGN
17,266,2736.842105263158,15.037593984962406,88,16446,236,1,4,152,212,182,1200,0,0,0,0,BENIGN
17,11881,98.1398872148809,0.5050079959599361,2376,27575722,11769,1,6,119,244,194,1951,0,0,0,0,BENIGN
17,10039,19.12541089749975,0.19922303018228907,10039,1,10039,10039,2,96,96,96,0,0,0,0,0,BENIGN
6,4946,26.486049332794178,0.606550748079256,2473,12231458,4946,0,3,0,131,43,5720,0,0,0,1,BENIGN
17,14653,21.019586432812392,0.27298164198457653,4884,16409157,9534,2121,4,47,87,77,404,0,0,0,0,BENIGN
6,14965,138.3895756765787,0.8686936184430337,1247,10977259,11588,0,13,0,749,159,75834,0,0,0,7,BENIGN
17,14987,17584.03950090078,15.413358243811302,65,122250,2553,0,231,64,1229,1140,91177,0,0,0,0,BENIGN
6,601,5159.733777038269,14.97504159733777,75,10679,203,0,9,0,1460,344,280003,0,1,0,6,BENIGN
17,10028,19.146390107698444,0.1994415636218588,10028,1,10028,10028,2,96,96,96,0,0,0,0,0,BENIGN
17,15000,71139.93333333333,58.6,17,18924,1877,0,879,64,1237,1213,24928,0,0,0,0,BENIGN
6,14678,2.1801335331789073,0.6131625562065677,1834,1659057,3660,26,9,0,32,3,113,0,0,0,1,BENIGN
6,95,57347.36842105263,84.21052631578948,13,234,34,0,8,0,1460,681,524616,0,1,0,3,BENIGN
6,96,173958.33333333334,135.41666666666666,8,158,31,0,13,0,2920,1284,874986,0,1,0,3,BENIGN
17,14654,130.33983895182203,0.682407533779173,1628,4443892,5359,21,10,47,839,191,65448,0,0,0,0,BENIGN
17,10026,19.15020945541592,0.19948134849391583,10026,1,10026,10026,2,96,96,96,0,0,0,0,0,BENIGN
6,14999,79.67197813187546,0.40002666844456297,2999,44552603,14940,0,6,0,550,199,73861,0,0,0,4,BENIGN
6,4954,26.443278159063382,0.4037141703673799,4954,1,4954,4954,2,0,131,65,8580,0,0,0,1,BENIGN
6,11,2782181.8181818184,2181.818181818182,0,0,2,0,24,0,2920,1275,366647,0,1,0,5,BENIGN
6,14,2088285.7142857143,1714.2857142857142,0,2,6,0,24,0,2920,1218,422354,0,1,0,5,BENIGN
6,115,107973.91304347826,165.2173913043478,6,149,32,0,19,0,1460,653,481830,0,1,0,7,BENIGN
6,285,23200.0,63.1578947368421,16,1102,119,0,18,0,1460,367,364723,0,1,0,6,BENIGN
17,13682,18331.165034351703,16.006431808215172,62,94786,2230,0,219,64,1229,1145,86919,0,0,0,0,BENIGN
17,14987,57277.240274904914,47.30766664442517,21,39739,2504,0,709,64,1237,1210,31929,0,0,0,0,BENIGN
6,13754,0.0,0.4362367311327614,2750,1972547,3905,1173,6,0,0,0,0,0,0,0,0,BENIGN
17,14628,4874.692370795734,4.853705222860268,208,236355,1672,0,71,64,1229,1004,202308,0,0,0,0,BENIGN
17,12717,1381.457891012031,4.403554297397185,231,49526,501,4,56,47,647,313,85528,0,0,0,0,BENIGN
6,4943,26.50212421606312,0.4046125834513453,4943,1,4943,4943,2,0,131,65,8580,0,0,0,1,BENIGN
17,13678,3404.956865038748,3.5823950870010237,284,374851,2216,0,49,64,1237,950,250627,0,0,0,0,BENIGN
6,14999,100.07333822254817,0.8667244482965532,1249,15786376,13836,0,13,0,749,115,58112,0,0,0,7,BENIGN
17,12581,71.21850409347428,0.8743343136475638,1258,824952,2383,136,11,64,96,81,273,0,0,0,0,BENIGN
17,14502,66.1977658254034,0.8274720728175424,1318,175392,1982,647,12,64,96,80,272,0,0,0,0,BENIGN
6,24,1333.3333333333333,83.33333333333333,24,1,24,24,2,0,32,16,512,0,0,0,1,BENIGN
6,4948,26.475343573160874,0.4042037186742118,4948,1,4948,4948,2,0,131,65,8580,0,0,0,1,BENIGN
6,14997,101.42028405681137,0.8668400346736014,1249,15998207,13928,0,13,0,787,117,62622,0,0,0,6,BENIGN
17,3614,198.3951300498063,0.8301051466519093,1807,2490912,2923,691,3,47,335,239,27648,0,0,0,0,BENIGN
17,5561,111.13109153030031,0.7192950908110052,1853,3771116,3874,1,4,93,194,154,1943,0,0,0,0,BENIGN
6,140,39778.57142857143,64.28571428571429,17,232,41,0,9,0,1460,618,483612,0,1,0,3,BENIGN
6,14966,43.2313243351597,0.26727248429774153,4988,74316696,14943,0,4,0,550,161,67626,0,0,0,3,BENIGN
6,4957,26.427274561226547,0.40346984062941293,4957,1,4957,4957,2,0,131,65,8580,0,0,0,1,BENIGN
6,6522,4.906470407850352,0.613308800981294,2174,3930335,3931,25,4,0,32,8,257,0,0,0,1,BENIGN
6,1026,70116.95906432749,47.758284600389864,21,8178,611,0,49,0,2920,1468,917623,0,1,0,29,BENIGN
6,10595,70.50495516753186,0.9438414346389806,1177,5294419,5243,15,10,0,249,74,14427,0,1,0,3,BENIGN
17,8724,35.304906006419074,0.4585052728106373,2908,5913511,5398,539,4,47,87,77,404,0,0,0,0,BENIGN
6,20,10100.0,100.0,20,1,20,20,2,74,128,101,1458,0,0,0,2,BENIGN
6,14964,97.70114942528735,0.6682705159048383,1662,21541812,14023,0,10,0,787,146,79183,0,0,0,5,BENIGN
17,14312,23.82615986584684,0.13974287311347122,14312,1,14312,14312,2,110,231,170,7320,0,0,0,0,BENIGN
6,4946,26.486049332794178,0.4043671653861706,4946,1,4946,4946,2,0,131,65,8580,0,0,0,1,BENIGN
6,24,1333.3333333333333,83.33333333333333,24,1,24,24,2,0,32,16,512,0,0,0,1,BENIGN
17,13024,87.9914004914005,0.4606879606879607,2604,5571351,6605,657,6,39,335,191,21601,0,0,0,0,BENIGN
6,12850,9345.992217898833,8.560311284046692,117,392636,4960,0,110,0,2920,1091,606958,0,0,0,27,BENIGN
17,11533,146.62273476112026,1.0404924997832308,1048,3020952,4897,1,12,64,203,140,1569,0,0,0,0,BENIGN
17,14853,17071.904665724098,15.821719517942503,63,91452,2291,0,235,45,1229,1079,147242,0,0,0,0,BENIGN
6,3088,315.09067357512953,2.9145077720207255,386,499075,1936,0,9,0,392,108,16946,0,1,0,5,BENIGN
6,7575,1648.7128712871288,5.412541254125412,189,506690,3897,0,41,0,1460,304,210929,0,1,0,13,BENIGN
6,3606,3463.3943427620634,11.092623405435386,92,129894,2224,0,40,0,1460,312,213910,0,1,0,13,BENIGN
17,10034,19.13494119992027,0.19932230416583616,10034,1,10034,10034,2,96,96,96,0,0,0,0,0,BENIGN
6,920,7647.826086956522,11.956521739130435,92,13750,239,0,11,0,1460,639,448679,0,1,0,5,BENIGN
17,14320,18.226256983240223,0.20949720670391062,7160,77975072,13404,916,3,87,87,87,0,0,0,0,0,BENIGN
6,7005,1191.5774446823698,4.996431120628123,206,244962,2320,0,35,0,650,238,67469,0,1,0,20,BENIGN
6,10602,120.9205810224486,0.8488964346349746,1325,13406311,10386,0,9,0,606,142,61498,0,0,0,5,BENIGN
17,14199,58.45482076202549,0.2817099795760265,4733,27677269,10398,1,4,93,349,207,12179,0,0,0,0,BENIGN
17,14684,65.37728139471534,0.8172160174339417,1334,91274,1793,874,12,64,96,80,272,0,0,0,0,BENIGN
6,4941,26.51285164946367,0.607164541590771,2470,12206740,4941,0,3,0,131,43,5720,0,0,0,1,BENIGN
17,10031,19.14066394178048,0.19938191606021333,10031,1,10031,10031,2,96,96,96,0,0,0,0,0,BENIGN
17,2836,47.249647390691116,0.7052186177715092,2836,1,2836,2836,2,47,87,67,800,0,0,0,0,BENIGN
6,2063,841.9777023751818,4.847309743092584,229,341424,1784,0,10,0,579,173,78150,0,0,0,3,BENIGN
6,56,10339.285714285714,53.57142857142857,28,1568,56,0,3,0,579,193,111747,0,0,0,1,BENIGN
6,8488,1334.943449575872,4.005655042412818,257,856545,4813,0,34,0,1460,333,235874,0,1,0,11,BENIGN
6,3552,3353.0405405405404,10.416666666666666,98,138978,2216,0,37,0,1460,321,223947,0,1,0,12,BENIGN
6,4910,1718.1262729124237,3.054989816700611,350,1630329,4786,0,15,0,2920,562,669889,0,1,0,6,BENIGN
6,24,1333.3333333333333,83.33333333333333,24,1,24,24,2,0,32,16,512,0,0,0,1,BENIGN
6,2948,2090.5698778833107,3.7313432835820897,294,610122,2508,0,11,0,1460,560,422280,0,1,0,4,BENIGN
6,77,14948.051948051949,77.92207792207792,15,980,72,0,6,0,580,191,55997,0,1,0,3,BENIGN
6,121,44776.85950413223,82.64462809917356,13,205,41,0,10,0,1460,541,444396,0,1,0,4,BENIGN
6,14999,3601.2400826721782,4.200280018667911,241,2856192,13293,0,63,0,2920,857,583985,0,0,0,16,BENIGN
6,129,11341.08527131783,46.51162790697674,25,600,66,0,6,0,1210,243,227210,0,1,0,4,BENIGN
6,5,387600.0,2000.0,0,0,2,0,10,0,1460,193,200785,0,1,0,5,BENIGN
6,1096,43505.47445255474,40.14598540145985,25,7839,574,0,44,0,2920,1083,753093,0,0,0,12,BENIGN
6,149,7302.013422818792,53.691275167785236,21,514,67,0,8,0,826,136,80469,0,1,0,4,BENIGN
6,2235,435.3467561521253,4.026845637583893,279,492281,2014,0,9,0,392,108,16946,0,1,0,5,BENIGN
6,14865,568.1802892700975,2.7581567440295998,371,361601,2355,0,41,0,1460,206,144933,0,1,0,14,BENIGN
17,14957,412601.45751153305,338.63742729156917,2,1625,1900,0,5065,45,1229,1218,29154,0,0,0,0,BENIGN
17,13078,48475.1491053678,42.361217311515524,23,17997,1796,0,554,45,1229,1144,101105,0,0,0,0,BENIGN
6,1606,963.8854296388542,3.7359900373599,321,390031,1437,0,6,0,981,258,167229,0,0,0,3,BENIGN
6,2625,882.2857142857143,5.714285714285714,187,172402,1441,0,15,0,579,154,70085,0,0,0,4,BENIGN
6,2585,4383.365570599613,11.992263056092844,86,38234,821,0,31,0,1460,365,246959,0,1,0,11,BENIGN
6,2381,729.5254094918101,4.199916001679966,264,256677,1430,0,10,0,579,173,78146,0,0,0,3,BENIGN
17,10024,19.154030327214684,0.19952114924181963,10024,1,10024,10024,2,96,96,96,0,0,0,0,0,BENIGN
17,10035,19.13303437967115,0.19930244145490783,10035,1,10035,10035,2,96,96,96,0,0,0,0,0,BENIGN
17,14342,75.51248082554734,0.5578022590991494,2048,14983708,10597,0,8,64,232,135,3424,0,0,0,0,BENIGN
17,13465,76.94021537318974,0.29706646862235425,4488,7158905,6707,1517,4,47,591,259,66359,0,0,0,0,BENIGN
6,14998,101.48019735964796,0.8001066808907854,1363,14867852,12866,0,12,0,787,126,66981,0,0,0,6,BENIGN
6,14780,118.33558863328822,1.9621109607577807,527,471382,3271,0,29,0,678,60,33348,0,0,0,4,BENIGN
17,14432,48659.229490022175,41.43569844789357,24,30112,2185,0,598,64,1229,1174,64838,0,0,0,0,BENIGN
6,4956,26.432606941081517,0.6053268765133172,2478,12280968,4956,0,3,0,131,43,5720,0,0,0,1,BENIGN
17,14967,325100.955435291,267.92276341284156,3,720,1055,0,4010,57,1229,1213,34713,0,0,0,0,BENIGN
6,4461,1168.123739071957,7.845774490024658,131,91740,1336,0,35,0,579,148,65754,0,0,0,9,BENIGN
17,10031,19.14066394178048,0.19938191606021333,10031,1,10031,10031,2,96,96,96,0,0,0,0,0,BENIGN
6,4599,1258.969341161122,7.8277886497064575,131,212162,2745,0,36,0,579,160,68910,0,0,0,10,BENIGN
17,10571,16.460126761895754,0.1891968593321351,10571,1,10571,10571,2,87,87,87,0,0,0,0,0,BENIGN
6,19,30473.684210526317,105.26315789473684,19,1,19,19,2,0,579,289,167620,0,0,0,1,BENIGN
17,10041,19.12160143412011,0.19918334827208445,10041,1,10041,10041,2,96,96,96,0,0,0,0,0,BENIGN
6,1498,1546.0614152202938,9.345794392523365,115,67795,948,0,14,0,579,165,73522,0,0,0,4,BENIGN
6,96,7677.083333333333,52.083333333333336,24,1326,77,0,5,0,653,147,80187,0,0,0,3,BENIGN
6,14078,519.9602216223896,1.4206563432305725,740,1510607,4031,0,20,0,486,366,16169,1,1,0,18,BENIGN
6,14066,577.5629176738234,1.5640551684913977,669,1199909,4032,0,22,0,486,369,14770,1,1,0,20,BENIGN
6,257,4505.836575875486,31.1284046692607,36,3070,148,0,8,0,579,144,71670,0,0,0,2,BENIGN
6,2371,976.8030366933783,5.904681568958245,182,165467,1422,0,14,0,579,165,73522,0,0,0,4,BENIGN
6,159,11106.91823899371,88.0503144654088,12,245,49,0,14,0,876,126,59954,0,1,0,7,BENIGN
6,14132,546.4194735352391,1.4859892442683271,706,1236772,4027,0,21,0,486,367,15436,1,1,0,19,BENIGN
6,2350,1724.6808510638298,10.212765957446809,102,55520,1064,0,24,0,579,168,72062,0,0,0,7,BENIGN
6,14956,82.70928055629848,0.4680395827761434,2492,28968498,13420,0,7,0,588,176,75718,0,0,0,4,BENIGN
6,120,10116.666666666666,41.666666666666664,30,74,42,22,5,0,876,242,146845,0,1,0,2,BENIGN
6,132,9015.151515151516,37.878787878787875,33,1459,67,0,5,0,1144,238,256989,0,0,0,2,BENIGN
6,14081,576.9476599673319,1.5623890348696825,670,1200636,4032,0,22,0,486,369,14770,1,1,0,20,BENIGN
6,12395,0.0,1.371520774505849,774,644769,2871,123,17,0,0,0,0,0,0,0,0,BENIGN
17,14364,39094.124199387355,33.41687552213868,29,18868,1329,0,480,64,1229,1169,63612,0,0,0,0,BENIGN
6,67,14313.432835820895,59.701492537313435,22,555,47,0,4,0,875,239,179754,0,0,0,3,BENIGN
17,14955,104.78100969575392,0.5349381477766634,2136,13108622,9504,1,8,137,256,195,1469,0,0,0,0,BENIGN
6,14775,9741.455160744501,6.429780033840948,157,342661,4029,0,95,0,2824,1515,341400,1,1,0,1,BENIGN
6,14726,10187.966861333696,6.85861741138123,147,322704,4031,0,101,0,2824,1485,350901,1,1,0,1,BENIGN
6,14778,10312.762214102044,7.105156313438895,142,311637,4030,0,105,0,4236,1451,278448,1,1,0,1,BENIGN
6,14753,9882.193452179217,6.913848030908968,146,320026,4031,0,102,0,2824,1429,274576,1,1,0,1,BENIGN
6,14780,9673.071718538566,6.630581867388362,152,332505,4031,0,98,0,2824,1458,324703,1,1,0,1,BENIGN
6,14980,99230.30707610147,64.68624833110815,15,35189,4031,0,969,0,2824,1534,212728,1,1,0,4,BENIGN
6,14731,9896.952005973797,7.05994161971353,143,313976,4030,0,104,0,2824,1401,229266,1,1,0,1,BENIGN
6,14752,9565.211496746204,6.643167028199566,152,332733,4032,0,98,0,2824,1439,237947,1,1,0,1,BENIGN
6,14799,9756.064598959389,6.7572133252246775,149,325806,4030,0,100,0,2824,1443,299843,1,1,0,1,BENIGN
6,14728,9356.39598044541,6.586094513851168,153,335648,4030,0,97,0,2824,1420,264943,1,1,0,1,BENIGN
6,14761,9015.920330600908,6.300386152699682,160,349632,4032,0,93,0,4236,1431,302409,1,1,0,1,BENIGN
6,14737,10180.362353260502,7.057067245708081,143,314588,4031,0,104,0,2824,1442,248471,1,1,0,1,BENIGN
6,14757,8668.225249034356,5.963271667683133,169,368831,4031,0,88,0,2824,1453,290146,1,1,0,1,BENIGN
6,14759,9017.142082796938,6.16572938545972,163,357358,4031,0,91,0,4236,1462,393239,1,1,0,1,BENIGN
6,14770,9010.42654028436,6.0934326337169935,165,360875,4029,0,90,0,2824,1478,328070,1,1,0,1,BENIGN
6,14763,10258.07762649868,7.044638623585992,143,314810,4031,0,104,0,2824,1456,267101,1,1,0,1,BENIGN
6,14754,10264.335095567303,6.710044733631557,150,329270,4029,0,99,0,4236,1529,450391,1,1,0,1,BENIGN
6,14735,10277.570410587037,6.8544282321004415,147,323205,4032,0,101,0,4236,1499,408110,1,1,0,1,BENIGN
6,14773,10251.133825221688,6.7014147431124345,150,329726,4031,0,99,0,4236,1529,450209,1,1,0,1,BENIGN
6,14761,10259.467515750965,6.774608766343744,149,326440,4031,0,100,0,4236,1514,430102,1,1,0,1,BENIGN
6,14741,10273.38715148226,6.9873142934672,144,317240,4030,0,103,0,2824,1470,325761,1,1,0,1,BENIGN
6,14745,10270.6002034588,6.849779586300441,147,323434,4031,0,101,0,2824,1499,368248,1,1,0,1,BENIGN
6,14783,10244.199418250693,7.035107894202801,143,314715,4030,0,104,0,4236,1456,345010,1,1,0,1,BENIGN
6,14727,10283.153391729476,6.51863923405989,155,338582,4031,0,96,0,4236,1577,514078,1,1,0,1,BENIGN
6,14748,10268.510984540277,6.916192026037429,146,320125,4032,0,102,0,4236,1484,386572,1,1,0,1,BENIGN
6,14753,10234.528570460245,6.913848030908968,146,319907,4031,0,102,0,2824,1480,284459,1,1,0,1,BENIGN
6,14774,10250.439962095574,6.700961147962637,150,329567,4031,0,99,0,4236,1529,451768,1,1,0,1,BENIGN
6,445,4701.123595505618,15.730337078651685,74,19395,355,1,7,0,523,298,78199,0,1,0,4,BENIGN
6,13504,814.6475118483412,4.887440758293839,207,368833,3761,0,66,0,579,166,69669,0,0,0,19,BENIGN
6,12923,940.8806004797648,5.571461734891279,182,333017,3845,0,72,0,579,168,70174,0,0,0,21,BENIGN
6,14334,420.678107994977,1.1162271522254779,955,43588,1028,234,16,0,402,376,10179,0,0,0,15,BENIGN
6,14337,420.59008160703075,1.0462439840970914,1024,0,1026,1022,15,402,402,402,0,0,0,0,15,BENIGN
6,14335,420.648761771887,1.0463899546564353,1023,0,1025,1023,15,402,402,402,0,0,0,0,15,BENIGN
6,14336,420.61941964285717,1.0463169642857142,1024,2,1028,1019,15,402,402,402,0,0,0,0,15,BENIGN
6,14249,772.1243596041827,4.772264720331251,212,572452,4417,0,68,0,580,161,68349,0,0,0,19,BENIGN
17,14200,15.56338028169014,0.2112676056338028,7100,35667458,11323,2877,3,47,87,73,533,0,0,0,0,BENIGN
17,12925,28.317214700193425,0.23210831721470018,6462,82035240,12867,58,3,87,155,122,1176,0,0,0,0,BENIGN
6,14336,9838.51841517857,6.626674107142857,152,133842,1027,0,95,931,2824,1484,242956,0,0,0,0,BENIGN
6,14335,9839.204743634462,6.487617718869899,155,136306,1024,0,93,931,4236,1516,329862,0,0,0,0,BENIGN
6,14336,9838.51841517857,6.905691964285714,146,129316,1023,0,99,931,2824,1424,157928,0,0,0,0,BENIGN
6,14336,9838.51841517857,6.417410714285714,157,137648,1025,0,92,931,2824,1533,308396,0,0,0,0,BENIGN
6,14337,9837.83218246495,6.765711097161192,149,131617,1024,0,97,931,2824,1454,201160,0,0,0,0,BENIGN
6,14336,9838.51841517857,6.417410714285714,157,137587,1025,0,92,931,2824,1533,308116,0,0,0,0,BENIGN
6,14336,9675.083705357143,6.556919642857143,154,134955,1024,0,94,931,2824,1475,223043,0,0,0,0,BENIGN
6,14337,9837.83218246495,6.4867127014019665,155,136252,1024,0,93,931,4236,1516,329961,0,0,0,0,BENIGN
6,14338,9837.146045473566,6.416515553075743,157,137500,1023,0,92,931,4236,1533,352329,0,0,0,0,BENIGN
6,14335,9839.204743634462,6.557377049180328,154,135272,1024,0,94,931,2824,1500,266282,0,0,0,0,BENIGN
6,14336,9838.51841517857,6.8359375,147,130475,1024,0,98,931,2824,1439,179400,0,0,0,0,BENIGN
6,14339,9836.460004184391,6.55554780668108,154,135152,1025,0,94,931,2824,1500,265648,0,0,0,0,BENIGN
6,14337,9837.83218246495,6.5564623003417735,154,134946,1024,0,94,931,2824,1500,263959,0,0,0,0,BENIGN
6,14337,9837.83218246495,6.6959614982213855,150,132634,1024,0,96,931,2824,1469,221156,0,0,0,0,BENIGN
6,14336,9838.51841517857,6.8359375,147,130567,1024,0,98,931,2824,1439,180446,0,0,0,0,BENIGN
6,14334,9839.891167852658,6.5578345193246825,154,135020,1024,0,94,931,4236,1500,350617,0,0,0,0,BENIGN
6,9256,37748.48746758859,29.27830596369922,34,35537,1998,0,271,0,2920,1289,563358,0,0,0,49,BENIGN
6,14337,9837.83218246495,6.4169631024621605,157,137728,1025,0,92,931,2824,1533,308366,0,0,0,0,BENIGN
6,14336,9838.51841517857,6.766183035714286,149,131633,1024,0,97,931,2824,1454,200362,0,0,0,0,BENIGN
6,14338,9837.146045473566,6.834983958711117,147,130227,1024,0,98,931,2824,1439,179771,0,0,0,0,BENIGN
6,14335,9839.204743634462,6.348099058249041,159,138844,1024,0,91,931,2824,1549,328957,0,0,0,0,BENIGN
6,1293,752.5135344160866,8.507347254447023,129,86906,961,0,11,0,392,88,15437,0,1,0,5,BENIGN
6,14336,9838.51841517857,6.34765625,159,138719,1026,0,91,931,2824,1549,328237,0,0,0,0,BENIGN
6,14337,9837.83218246495,6.835460696100998,147,130494,1024,0,98,931,2824,1439,179534,0,0,0,0,BENIGN
6,8077,358.4251578556395,2.228550204283769,475,1385937,3845,0,18,0,579,160,70989,0,0,0,5,BENIGN
6,14339,9836.460004184391,6.834507287816445,147,130484,1024,0,98,931,2824,1439,180013,0,0,0,0,BENIGN
6,7219,882.670730018008,5.6794569885025625,180,235531,2299,0,41,0,582,155,67265,0,0,0,11,BENIGN
6,7502,926.1530258597708,5.3319114902692615,192,525141,4160,0,40,0,579,173,72026,0,0,0,12,BENIGN
6,11274,1017.4738335994323,6.4750753947135005,156,50219,1162,0,73,0,654,157,54034,0,1,0,27,BENIGN
6,9572,413.9155871291266,1.2536564981195153,870,2112818,4176,0,12,0,981,330,168497,0,0,0,8,BENIGN
6,9287,125.12113707332831,0.5383869925702595,2321,6210302,4838,53,5,0,583,232,101226,0,0,0,2,BENIGN
6,14336,9838.51841517857,6.626674107142857,152,133902,1024,0,95,931,2824,1484,243271,0,0,0,0,BENIGN
6,6906,347.6686938893716,1.5928178395598032,690,2345119,4680,0,11,0,1052,218,163647,0,0,0,6,BENIGN
6,8002,178.95526118470383,1.1247188202949263,1000,3352746,4680,0,9,0,693,159,85603,0,0,0,4,BENIGN
6,14336,9838.51841517857,6.975446428571429,144,128402,1024,0,100,931,2824,1410,137122,0,0,0,0,BENIGN
6,79,3949.3670886075947,101.26582278481013,11,207,31,0,8,0,138,39,2161,0,0,0,5,BENIGN
6,14337,9837.83218246495,6.6959614982213855,150,132781,1024,0,96,931,2824,1469,221922,0,0,0,0,BENIGN
6,14337,9837.83218246495,6.5564623003417735,154,135227,1024,0,94,931,4236,1500,309868,0,0,0,0,BENIGN
6,14334,420.678107994977,1.0464629552113855,1023,0,1025,1022,15,402,402,402,0,0,0,0,15,BENIGN
6,14336,420.61941964285717,1.0463169642857142,1024,1,1026,1023,15,402,402,402,0,0,0,0,15,BENIGN
6,14335,420.648761771887,1.0463899546564353,1023,1,1027,1022,15,402,402,402,0,0,0,0,15,BENIGN
6,14335,420.648761771887,1.0463899546564353,1023,1,1027,1020,15,402,402,402,0,0,0,0,15,BENIGN
17,3019,596.2239152037098,1.9874130506790328,603,740145,1959,11,6,300,300,300,0,0,0,0,0,BENIGN
17,11756,35.64137461721674,0.4253147329023477,2939,9570581,7469,926,5,47,111,83,531,0,0,0,0,BENIGN
6,3852,80591.3811007269,57.63239875389408,17,19024,1824,0,222,0,2920,1398,575721,0,0,0,32,BENIGN
6,12589,1212.4076574787514,3.812852490269283,267,310180,2519,0,48,0,1460,317,156756,0,1,0,24,BENIGN
6,344,2828.4883720930234,26.162790697674417,43,1719,124,0,9,0,392,108,16946,0,1,0,5,BENIGN
6,14334,420.678107994977,1.0464629552113855,1023,0,1025,1023,15,402,402,402,0,0,0,0,15,BENIGN
6,14335,420.648761771887,1.0463899546564353,1023,0,1026,1022,15,402,402,402,0,0,0,0,15,BENIGN
6,111,84567.56756756757,144.14414414414415,7,394,75,0,16,0,1460,586,367073,0,1,0,10,BENIGN
6,14337,420.59008160703075,1.0462439840970914,1024,0,1025,1023,15,402,402,402,0,0,0,0,15,BENIGN
6,14335,420.648761771887,1.0463899546564353,1023,0,1025,1023,15,402,402,402,0,0,0,0,15,BENIGN
6,14999,88.27255150343356,0.6000400026668444,1874,11714092,7905,0,9,0,634,147,66839,0,0,0,5,BENIGN
6,13190,655.3449583017438,3.411675511751327,299,248282,2681,2,45,0,653,192,71522,0,0,0,17,BENIGN
6,4956,26.432606941081517,0.6053268765133172,2478,12280968,4956,0,3,0,131,43,5698,0,0,0,1,BENIGN
17,14943,157020.81242053135,130.4289633942314,7,4900,1215,0,1949,45,1229,1203,50856,0,0,0,0,BENIGN
6,14335,420.648761771887,1.0463899546564353,1023,0,1025,1022,15,402,402,402,0,0,0,0,15,BENIGN
6,14336,420.61941964285717,1.0463169642857142,1024,0,1025,1023,15,402,402,402,0,0,0,0,15,BENIGN
17,14918,30007.440675693793,26.679179514680254,37,45131,2520,0,398,45,1229,1124,111032,0,0,0,0,BENIGN
6,14335,420.648761771887,1.0463899546564353,1023,0,1025,1023,15,402,402,402,0,0,0,0,15,BENIGN
6,14335,420.648761771887,1.0463899546564353,1023,0,1025,1023,15,402,402,402,0,0,0,0,15,BENIGN
6,128,43500.0,70.3125,16,205,40,0,9,0,1460,618,466924,0,1,0,4,BENIGN
17,10038,19.127316198445907,0.19924287706714486,10038,1,10038,10038,2,96,96,96,0,0,0,0,0,BENIGN
