Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,110,57781.818181818184,90.9090909090909,12,555,54,0,10,0,1460,635,513044,0,1,0,3,BENIGN
6,106,2103.7735849056603,47.16981132075472,26,924,53,0,5,0,154,44,4620,0,1,0,2,BENIGN
6,236,38855.93220338983,84.7457627118644,12,409,71,0,20,0,1460,458,379670,0,1,0,8,BENIGN
6,347,17435.15850144092,43.22766570605187,24,1627,156,0,15,0,1460,403,357297,0,1,0,6,BENIGN
6,161,41639.75155279503,149.06832298136646,7,149,40,0,24,0,1460,279,246300,0,1,0,13,BENIGN
6,601,12063.227953410982,24.958402662229616,42,4046,181,0,15,0,1460,483,348957,0,2,0,7,BENIGN
6,700,6667.142857142857,10.0,116,16138,233,0,7,0,1420,666,404371,0,1,0,3,BENIGN
6,202,27158.41584158416,69.3069306930693,15,625,60,0,14,0,1456,391,370711,0,1,0,5,BENIGN
6,112,3901.785714285714,35.714285714285715,37,1045,56,0,4,0,437,109,47693,0,1,0,1,BENIGN
6,701,8542.082738944366,17.118402282453637,63,11622,258,0,12,0,1460,499,411535,0,1,0,5,BENIGN
6,175,41954.28571428572,62.857142857142854,17,844,70,0,11,0,1412,667,444020,0,1,0,6,BENIGN
6,284,25573.943661971833,63.38028169014085,16,801,113,0,18,0,1460,403,320668,0,1,0,8,BENIGN
6,183,25928.96174863388,71.03825136612022,15,630,58,0,13,0,1456,365,371106,0,1,0,5,BENIGN
6,109,4009.1743119266057,36.69724770642202,36,927,54,1,4,0,437,109,47693,0,1,0,1,BENIGN
17,411,1272.5060827250609,7.299270072992701,205,83640,410,1,3,133,226,174,2216,0,0,0,0,BENIGN
17,1375,466.90909090909093,2.909090909090909,458,238661,973,1,4,123,210,160,1369,0,0,0,0,BENIGN
6,2743,69575.28253736785,59.42398833394094,16,10629,1008,0,163,0,1460,1170,280523,0,1,0,35,BENIGN
6,5422,4175.21209885651,4.979712283290299,208,689323,4227,0,27,0,1424,838,373162,0,1,0,11,BENIGN
6,4999,260759.55191038208,181.6363272654531,5,24783,4741,0,908,0,1460,1435,36195,0,1,0,18,BENIGN
6,4851,14269.84126984127,11.131725417439704,91,274088,3828,0,54,0,1460,1281,198408,0,1,0,5,BENIGN
6,4894,1878.218226399673,2.4519820187985286,444,1409769,4014,0,12,0,1460,766,464434,0,1,0,4,BENIGN
6,824,8486.650485436894,10.922330097087379,103,12243,234,0,9,0,1460,777,471773,0,1,0,4,BENIGN
6,60,76550.0,133.33333333333334,8,193,29,0,8,0,1424,574,439941,0,1,0,4,BENIGN
6,841,19361.474435196196,17.8359096313912,60,9535,210,0,15,0,1460,1085,341748,0,1,0,3,BENIGN
6,67,68552.23880597015,119.40298507462687,9,242,33,0,8,0,1424,574,439943,0,1,0,4,BENIGN
6,153,253666.66666666666,209.15032679738562,4,174,38,0,32,0,1432,1212,220385,0,1,0,7,BENIGN
6,200,324300.0,265.0,3,203,80,0,53,0,1424,1223,217176,0,1,0,7,BENIGN
6,53,12283.018867924528,94.33962264150944,13,75,18,0,5,0,281,130,19360,0,1,0,3,BENIGN
6,130,63553.846153846156,100.0,10,426,68,0,13,0,1424,635,428051,0,1,0,6,BENIGN
6,131,1190.8396946564885,30.53435114503817,43,1785,86,1,4,0,156,39,6084,0,1,0,1,BENIGN
6,133,1172.9323308270677,30.075187969924812,44,1914,88,0,4,0,156,39,6084,0,1,0,1,BENIGN
6,128,39062.5,93.75,11,299,42,0,12,0,1424,416,357121,0,1,0,4,BENIGN
6,33,6636.363636363636,121.21212121212122,11,88,17,0,4,0,150,54,5090,0,1,0,2,BENIGN
6,68,63867.64705882353,191.1764705882353,5,86,23,0,13,0,1440,334,264093,0,1,0,8,BENIGN
6,37,5918.918918918919,108.10810810810811,12,111,19,0,4,0,150,54,5090,0,1,0,2,BENIGN
6,113,1380.5309734513273,35.39823008849557,37,1484,77,0,4,0,156,39,6084,0,1,0,1,BENIGN
6,458,59150.65502183406,52.40174672489083,19,2344,222,0,24,0,1440,1128,266549,0,1,0,8,BENIGN
6,187,395475.93582887703,310.16042780748666,3,138,37,0,58,0,1432,1275,148774,0,1,0,13,BENIGN
6,1261,123.71134020618557,3.965107057890563,315,281697,1109,0,5,0,156,31,4867,0,2,0,1,BENIGN
6,105,1485.7142857142858,38.095238095238095,35,1261,71,0,4,0,156,39,6084,0,1,0,1,BENIGN
6,342,228397.66081871346,178.36257309941521,5,240,44,0,61,0,1460,1280,197148,0,1,0,9,BENIGN
6,3520,29591.761363636364,23.579545454545453,42,65437,1921,0,83,0,1460,1254,206959,0,1,0,15,BENIGN
17,11632,44.79023383768914,0.343878954607978,3877,30935641,10250,0,4,62,212,130,6332,0,0,0,0,BENIGN
6,13516,15876.66469369636,21.604024859425866,46,141756,5948,0,292,0,1460,734,435823,0,1,0,114,BENIGN
6,12948,341.13376583256104,0.6178560395427866,1849,22658549,12643,0,8,0,1424,552,486408,0,0,0,3,BENIGN
6,117,52316.23931623931,76.92307692307692,14,672,58,0,9,0,1460,680,515180,0,1,0,3,BENIGN
6,126,49404.76190476191,79.36507936507937,14,708,63,0,10,0,1440,622,501500,0,1,0,4,BENIGN
6,118,63118.64406779661,84.7457627118644,13,630,59,0,10,0,1460,744,503947,0,1,0,3,BENIGN
6,122,50172.13114754098,73.77049180327869,15,728,60,0,9,0,1460,680,515180,0,1,0,3,BENIGN
6,397,19778.337531486148,22.670025188916878,49,8275,198,0,9,0,1460,872,500075,0,1,0,3,BENIGN
6,588,105841.83673469388,95.23809523809524,10,1910,292,0,56,0,1460,1111,364849,0,1,0,24,BENIGN
6,2381,20535.909281814365,26.03947921041579,39,59431,1893,0,62,0,1460,788,437315,0,1,0,23,BENIGN
6,1052,13430.608365019012,22.813688212927758,45,19799,682,0,24,0,1460,588,454542,0,1,0,10,BENIGN
6,1946,83718.39671120247,62.17882836587872,16,31311,1904,0,121,0,1460,1346,121285,0,1,0,12,BENIGN
6,1956,167209.10020449897,119.6319018404908,8,16908,1899,0,234,0,2920,1397,81818,0,1,0,18,BENIGN
6,2133,39401.781528363805,30.473511486169713,33,57674,1908,0,65,0,1460,1292,183265,0,1,0,7,BENIGN
6,35,14742.857142857143,114.28571428571429,11,85,17,1,4,0,271,129,22363,0,1,0,2,BENIGN
17,9508,102.9659234328986,0.9465713083718974,1188,612613,2445,10,9,48,199,108,2685,0,0,0,0,BENIGN
17,11347,78.78734467260068,0.7931611879792015,1418,1016402,3327,47,9,32,192,99,3321,0,0,0,0,BENIGN
6,14499,948.9619973791296,1.6552865714876888,630,4431992,10001,0,24,0,1424,573,393965,1,1,0,8,BENIGN
6,87,54563.2183908046,91.95402298850574,12,228,29,0,8,0,1424,593,478608,0,1,0,3,BENIGN
6,14976,0.0,0.13354700854700854,14976,1,14976,14976,2,0,0,0,0,1,0,0,0,BENIGN
6,7902,108951.53125790939,86.68691470513794,11,23548,3684,0,685,0,2920,1256,209874,0,0,0,117,BENIGN
6,14925,16428.073701842546,16.348408710217754,61,178479,5935,0,244,0,1424,1004,363841,0,0,0,54,BENIGN
6,14828,2.090639330995414,0.2023199352576207,7414,109934792,14828,0,3,0,31,10,315,1,0,0,1,BENIGN
6,14884,2.08277344799785,0.20155872077398548,7442,110766728,14884,0,3,0,31,10,315,1,0,0,1,BENIGN
6,128,42562.5,62.5,18,317,49,0,8,0,1460,681,524691,0,1,0,3,BENIGN
6,119,140336.1344537815,126.05042016806723,8,265,49,0,15,0,1460,1113,345366,0,1,0,3,BENIGN
6,2,5566000.0,5000.0,0,0,1,0,10,6,1432,1113,309008,0,0,0,5,BENIGN
6,3,49000.0,1333.3333333333333,1,3,3,0,4,0,101,36,2319,0,0,0,2,BENIGN
6,317,28056.782334384858,78.86435331230284,13,967,150,0,25,0,1460,355,306091,0,1,0,9,BENIGN
6,173,44768.78612716763,127.16763005780346,8,346,58,0,22,0,1460,352,369776,0,1,0,5,BENIGN
17,4162,291.92695819317635,1.6818837097549255,693,2472543,3897,1,7,152,212,173,501,0,0,0,0,BENIGN
6,256,20464.84375,42.96875,25,3303,185,0,11,0,1424,476,414525,0,1,0,3,BENIGN
6,11515,172573.86018237082,120.19105514546244,8,50434,8267,0,1384,0,1460,1435,37839,0,0,0,30,BENIGN
6,14271,10290.869595683555,10.861187022633313,92,339442,6825,0,155,0,1424,947,402096,0,0,0,20,BENIGN
17,9775,44.39897698209719,0.5115089514066496,2443,932008,3509,1190,5,39,177,86,2808,0,0,0,0,BENIGN
6,14466,1216.0929075072584,1.8664454583160515,556,2321403,7324,0,27,0,1424,651,357880,0,0,0,11,BENIGN
17,14041,56.548678869026425,0.42731999145360017,2808,5504042,6994,1535,6,52,319,132,9527,0,0,0,0,BENIGN
6,8710,1930.5396096440872,2.296211251435132,458,3781286,8487,0,20,0,1424,840,446423,0,1,0,5,BENIGN
6,9678,611.3866501343252,1.8598884066955983,569,4229732,8505,0,18,0,1424,328,273311,0,1,0,7,BENIGN
6,9716,1018.5261424454508,1.8526142445450804,571,4250863,8528,0,18,0,1424,549,427148,0,1,0,5,BENIGN
6,6180,519.7411003236246,0.8090614886731392,1545,2894211,3040,0,5,0,1432,642,320296,0,0,0,3,BENIGN
6,103,52757.28155339806,67.96116504854369,17,512,47,0,7,0,1432,776,435070,0,1,0,3,BENIGN
6,133,1172.9323308270677,30.075187969924812,44,1914,88,0,4,0,156,39,6084,0,1,0,1,BENIGN
6,247,31056.68016194332,52.63157894736842,20,984,90,0,13,0,1460,590,458268,0,1,0,6,BENIGN
17,14255,106.6292528937215,0.701508242721852,1583,5114409,5193,1,10,62,212,152,2584,0,0,0,0,BENIGN
6,83,7192.77108433735,36.144578313253014,41,0,42,41,3,0,556,199,95828,0,0,0,2,BENIGN
17,2109,128.9710763394974,0.948316737790422,2109,1,2109,2109,2,93,179,136,3698,0,0,0,0,BENIGN
6,15000,3207.6,1313.8,0,190,149,0,19707,0,1424,2,7320,0,1,0,114,BENIGN
6,115,1939.1304347826087,43.47826086956522,28,1057,57,0,5,0,154,44,4620,0,1,0,2,BENIGN
6,531,2602.6365348399245,18.832391713747647,59,5361,182,0,10,0,504,138,35738,0,2,0,4,BENIGN
6,14948,55.191329943805194,0.4682900722504683,2491,33522744,14305,0,7,0,504,117,43141,0,0,0,2,BENIGN
6,39,5230.7692307692305,76.92307692307692,19,760,39,0,3,0,204,68,13872,0,0,0,1,BENIGN
6,8689,207.27356427667166,1.8414086776383933,579,1907572,4329,0,16,0,434,112,23311,0,0,0,9,BENIGN
6,92,51597.82608695652,86.95652173913044,13,269,33,0,8,0,1424,593,478603,0,1,0,3,BENIGN
6,89,53337.07865168539,89.88764044943821,12,249,31,0,8,0,1424,593,478608,0,1,0,3,BENIGN
6,1143,2675169.728783902,1846.894138232721,0,164,47,0,2111,0,2920,1448,28844,0,1,0,35,BENIGN
6,58,18551.724137931036,86.20689655172414,14,522,48,1,5,0,525,215,36324,0,0,0,4,BENIGN
6,15000,2893.4,1296.0,0,45,165,0,19440,0,391,2,874,0,0,0,111,BENIGN
17,14219,63.57690414234475,0.35164216892889794,3554,26775975,11135,18,5,84,247,180,5187,0,0,0,0,BENIGN
6,57,6754.3859649122805,105.26315789473684,11,605,55,0,6,0,301,64,13957,0,0,0,3,BENIGN
6,9989,534.8883772149364,1.201321453598959,908,8598490,9749,0,12,0,1440,445,295433,0,1,0,5,BENIGN
6,71,2197.1830985915494,56.33802816901409,23,747,54,0,4,0,156,39,6084,0,1,0,1,BENIGN
6,9969,479.7873407563447,1.404353495837095,766,7126608,9651,0,14,0,1424,341,254269,0,1,0,6,BENIGN
6,4917,318.4868822452715,3.4573927191376854,307,1272658,4534,0,17,0,372,92,15615,0,0,0,9,BENIGN
6,14913,2831.623415811708,1326.560718835915,0,40,144,0,19783,0,391,2,829,0,0,0,108,BENIGN
6,124,1225.8064516129032,32.25806451612903,41,1622,81,0,4,0,152,38,5759,0,1,0,1,BENIGN
6,8691,121.85018985157059,0.9204924634679553,1241,10365779,8542,0,8,0,636,132,63301,0,0,0,2,BENIGN
6,142,45098.59154929577,133.80281690140845,7,152,41,0,19,0,1460,337,332622,0,1,0,7,BENIGN
6,10455,5018.46006695361,5.738880918220947,177,607178,5319,0,60,0,1424,874,429756,0,0,0,9,BENIGN
6,36,5666.666666666667,83.33333333333333,18,648,36,0,3,0,204,68,13872,0,0,0,1,BENIGN
6,14916,2935.907750067042,1287.9458299812281,0,67,127,0,19211,0,391,2,1314,0,0,0,112,BENIGN
17,14158,32.41983330978952,0.21189433535810143,7079,100224482,14158,0,3,62,212,153,6347,0,0,0,0,BENIGN
6,4958,38.120209762000805,1.210165389269867,991,4760384,4894,0,6,0,143,31,3329,0,0,0,2,BENIGN
6,82,10414.634146341463,60.97560975609756,20,1640,81,0,5,0,536,170,55275,0,0,0,3,BENIGN
6,15000,2919.4666666666667,1298.2666666666667,0,81,206,0,19474,0,391,2,1389,0,0,0,112,BENIGN
6,187,823.5294117647059,10.695187165775401,187,1,187,187,2,0,154,77,11858,0,0,0,1,BENIGN
6,37,5513.513513513513,81.08108108108108,18,684,37,0,3,0,204,68,13872,0,0,0,1,BENIGN
6,9428,4318.8375053033515,4.666949512091642,219,544632,3845,0,44,0,1424,925,415225,0,0,0,11,BENIGN
6,134,35425.37313432836,59.701492537313435,19,616,53,0,8,0,1424,593,478575,0,1,0,3,BENIGN
6,59,6932.203389830508,33.898305084745765,59,1,59,59,2,0,409,204,83640,0,0,0,1,BENIGN
6,114,2815.7894736842104,43.85964912280702,28,1871,91,0,5,0,275,64,14307,0,0,0,2,BENIGN
6,61,2852.4590163934427,131.14754098360655,8,132,29,0,8,0,65,21,641,0,0,0,4,BENIGN
6,12104,922.0918704560476,1.1566424322538005,931,5202333,7246,0,14,0,1432,797,414123,0,1,0,7,BENIGN
6,757,8739.762219286658,13.21003963011889,84,11089,218,0,10,0,1460,661,490199,0,1,0,3,BENIGN
6,14984,31741.724506139883,44.84783769353977,22,1819,625,0,672,0,1424,707,351725,0,1,0,356,BENIGN
17,9941,154.00865104114274,1.5089025248968917,710,631886,2569,2,15,32,297,102,4913,0,0,0,0,BENIGN
6,14976,8828.792735042734,13.488247863247864,74,124799,4115,0,202,0,1424,654,433334,0,1,0,73,BENIGN
6,14419,3354.601567376378,11.23517580969554,89,110639,3101,0,162,0,1424,298,229076,0,1,0,54,BENIGN
17,11363,178.2099797588665,1.4080788524157353,757,1196393,3836,0,16,32,297,126,8757,0,0,0,0,BENIGN
17,11364,132.96374516015487,1.3199577613516367,811,1304903,3837,8,15,29,297,100,6513,0,0,0,0,BENIGN
6,14826,23843.72049102927,19.088088493187644,52,19064,1307,0,283,0,1424,1249,154430,0,1,0,70,BENIGN
6,5698,2340.6458406458405,3.6855036855036856,284,644346,3036,0,21,0,1424,635,457368,0,1,0,8,BENIGN
6,107,318028.03738317755,252.33644859813083,4,236,75,0,27,0,1400,1260,149639,0,1,0,2,BENIGN
6,30,36866.666666666664,100.0,15,242,26,4,3,0,1106,368,407745,0,1,0,1,BENIGN
6,2704,26659.023668639053,20.340236686390533,50,130502,2646,0,55,0,1400,1310,110332,0,1,0,4,BENIGN
6,609,47206.89655172414,39.40886699507389,26,14511,575,0,24,0,1400,1197,223611,0,1,0,2,BENIGN
6,109,313311.9266055046,247.70642201834863,4,321,80,0,27,0,1400,1264,160253,0,1,0,2,BENIGN
6,108,5527.777777777777,27.77777777777778,54,50,59,49,3,0,556,199,95828,0,0,0,2,BENIGN
6,14985,30043.176509843175,40.97430764097431,24,426,198,0,614,0,1424,733,318342,0,0,0,391,BENIGN
17,8113,132.25687168741527,0.8628127696289906,1352,4822060,5688,5,7,36,317,153,8956,0,0,0,0,BENIGN
6,39,235076.92307692306,282.05128205128204,3,23,11,0,11,0,1460,833,361437,0,1,0,5,BENIGN
6,37,250567.56756756757,297.2972972972973,3,28,11,0,11,0,1460,842,362851,0,1,0,5,BENIGN
6,38,231421.05263157896,289.4736842105263,3,23,11,0,11,0,1460,799,372521,0,1,0,5,BENIGN
6,35,244542.85714285713,314.2857142857143,3,24,11,0,11,0,1460,778,392462,0,1,0,5,BENIGN
6,35,177800.0,257.14285714285717,4,29,12,0,9,0,1460,691,331004,0,1,0,5,BENIGN
6,11188,8121.2906685734715,12.960314622810154,77,79781,3091,0,145,0,1424,626,428639,0,1,0,53,BENIGN
6,11336,4778.228652081863,11.732533521524347,85,162133,4427,0,133,0,1424,407,315637,0,1,0,46,BENIGN
6,130,66169.23076923077,92.3076923076923,11,364,60,0,12,0,1440,716,420097,0,1,0,5,BENIGN
6,173,72138.72832369943,92.48554913294798,11,327,59,0,16,0,1424,780,468957,0,1,0,4,BENIGN
6,14417,3693.8336685856975,7.074980925296525,142,312094,4576,0,102,0,1424,522,385708,0,1,0,35,BENIGN
6,14649,5359.683254829682,9.96655061778961,101,170553,4507,0,146,0,1424,537,387630,0,1,0,51,BENIGN
6,109,83880.73394495413,110.09174311926606,9,326,58,0,12,0,1424,761,489029,0,1,0,3,BENIGN
6,109,81816.5137614679,100.91743119266054,10,398,60,0,11,0,1424,810,501387,0,1,0,3,BENIGN
6,123,66138.21138211382,89.4308943089431,12,410,63,0,11,0,1424,739,475593,0,1,0,3,BENIGN
6,128,60750.0,85.9375,12,401,42,0,11,0,1460,706,462462,0,1,0,3,BENIGN
6,92,97608.69565217392,130.43478260869566,8,296,43,0,12,0,1460,748,373161,0,1,0,6,BENIGN
6,103,51873.78640776699,87.37864077669903,12,447,47,0,9,0,1460,593,359334,0,1,0,5,BENIGN
6,14294,762.4877571008815,5.456835035679306,185,510077,5538,22,78,0,1306,139,57603,0,0,0,26,BENIGN
17,14142,83.7222457926743,0.565690849950502,2020,7466236,7131,138,8,48,386,148,14929,0,0,0,0,BENIGN
6,14975,9980.100166944909,17.829716193656093,56,5356,300,0,267,0,1424,559,221996,0,0,0,197,BENIGN
17,14146,99.53343701399689,0.6362222536406051,1768,7010307,7248,3,9,32,346,156,18420,0,0,0,0,BENIGN
17,10038,31.281131699541742,0.2988643156007173,5019,47648322,9900,138,3,40,141,104,3134,0,0,0,0,BENIGN
6,7204,78.28983897834536,0.555247084952804,2401,17026825,7166,2,4,0,282,141,26508,0,1,0,2,BENIGN
17,3172,144.70365699873898,0.9457755359394704,1586,5024450,3171,1,3,62,212,153,6347,0,0,0,0,BENIGN
17,4707,31.86743148502231,0.4248990864669641,4707,1,4707,4707,2,33,117,75,3528,0,0,0,0,BENIGN
6,12134,2299.8186912806987,4.615131036756222,220,31411,1159,4,56,0,825,498,114847,0,0,0,42,BENIGN
6,17,15705.882352941177,176.47058823529412,8,112,16,1,3,0,267,89,23763,0,1,0,1,BENIGN
6,94,1693351.0638297873,1265.9574468085107,0,57,18,0,119,0,1460,1337,146472,0,1,0,9,BENIGN
6,5712,4823.529411764706,4.726890756302521,219,1142660,5456,0,27,0,1424,1020,380517,0,0,0,12,BENIGN
17,14900,20.0,0.33557046979865773,3725,19876114,9087,7,5,28,132,59,1699,0,0,0,0,BENIGN
6,9303,792.3250564334086,2.6873051703751476,387,1150876,5068,0,25,0,1424,294,227678,0,1,0,12,BENIGN
6,38,9526.315789473685,105.26315789473684,12,481,38,0,4,0,362,90,32761,0,1,0,1,BENIGN
