Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,2856,1575.280112044818,4.551820728291316,238,574076,2642,0,13,0,1424,346,288227,0,1,0,5,BENIGN
6,38,189315.7894736842,289.4736842105263,3,48,17,0,11,0,1460,654,371098,0,1,0,6,BENIGN
6,2862,1571.6282320055905,4.5422781271837875,238,569694,2633,0,13,0,1424,346,288228,0,1,0,5,BENIGN
6,81,22456.79012345679,86.41975308641975,13,267,43,0,7,0,1440,259,279186,0,1,0,2,BENIGN
6,6604,363.7189582071472,2.725620835857056,388,344929,1598,0,18,0,402,133,37593,0,0,0,6,BENIGN
6,82,115646.34146341463,158.53658536585365,6,63,18,0,13,0,1440,729,466641,0,1,0,5,BENIGN
6,84,51380.95238095238,95.23809523809524,12,125,29,0,8,0,1440,539,397882,0,1,0,3,BENIGN
6,93,60376.344086021505,107.52688172043011,10,176,38,0,10,0,1440,561,427305,0,1,0,4,BENIGN
6,65,103800.0,169.23076923076923,6,73,19,0,11,0,1440,613,474117,0,1,0,4,BENIGN
6,85,50788.23529411765,94.11764705882354,12,131,28,0,8,0,1440,539,397861,0,1,0,3,BENIGN
6,2787,175.09867240760676,2.1528525296017222,557,1488636,2740,0,6,0,244,81,15863,0,1,0,2,BENIGN
6,6599,222.60948628580087,1.8184573420215184,599,523373,1634,6,12,0,245,122,16300,0,0,0,6,BENIGN
6,181,26994.475138121546,49.72375690607735,22,713,71,0,9,0,1432,542,414551,0,1,0,4,BENIGN
6,791,41369.152970922885,34.13400758533502,30,8021,401,0,27,0,1460,1211,250728,0,1,0,5,BENIGN
6,32,60875.0,125.0,10,341,32,0,4,0,1440,487,452036,0,0,0,2,BENIGN
6,12071,163.11821721481235,1.242647667964543,862,1978203,3028,0,15,0,394,131,36814,0,0,0,5,BENIGN
6,728,10644.23076923077,21.978021978021978,48,7580,213,0,16,0,1460,484,410941,0,1,0,9,BENIGN
6,1078,6230.983302411873,11.131725417439704,98,12711,244,0,12,0,1460,559,424706,0,1,0,8,BENIGN
6,772,8700.777202072539,16.83937823834197,64,9143,211,0,13,0,1460,516,413148,0,1,0,8,BENIGN
6,34,2647.0588235294117,58.8235294117647,34,1,34,34,2,0,90,45,4050,0,0,0,1,BENIGN
6,117,212666.66666666666,205.12820512820514,5,142,37,0,24,0,1440,1036,322671,0,1,0,11,BENIGN
6,174,370206.8965517241,270.11494252873564,3,110,35,0,47,31,1432,1370,77229,0,0,0,5,BENIGN
6,147,23482.993197278913,40.816326530612244,29,767,60,0,6,0,1432,575,438995,0,0,0,3,BENIGN
6,234,167145.29914529916,132.47863247863248,7,322,50,0,31,0,1432,1261,187334,0,1,0,7,BENIGN
6,14030,151.46115466856736,0.9978617248752673,1079,5359371,7836,0,14,0,943,151,79337,0,0,0,4,BENIGN
6,4966,104.30930326218284,0.6041079339508659,2483,10792658,4806,160,3,0,364,172,33385,0,0,0,2,BENIGN
6,12305,203.90085331166193,1.4628199918732223,723,1718360,3097,0,18,0,933,139,67013,0,0,0,5,BENIGN
17,13218,22.847632016946587,0.45392646391284613,2643,6222667,6721,518,6,28,56,50,124,0,0,0,0,BENIGN
6,12043,163.49746740845305,1.5776799800714107,669,1602270,2996,0,19,0,394,103,31669,0,0,0,5,BENIGN
6,108,16407.40740740741,111.11111111111111,9,146,34,0,12,0,436,147,35499,0,1,0,5,BENIGN
6,97,349587.6288659794,257.7319587628866,4,51,17,0,25,0,1440,1356,89785,0,0,0,4,BENIGN
6,164,3731.7073170731705,36.58536585365854,32,363,45,0,6,0,456,102,33856,0,1,0,2,BENIGN
6,306,133800.65359477125,124.18300653594771,8,555,109,0,38,0,1424,1077,340026,0,1,0,19,BENIGN
17,9702,25.149453720882292,0.5153576582148011,2425,2478432,3787,477,5,28,56,48,137,0,0,0,0,BENIGN
6,49,7428.571428571428,40.816326530612244,49,1,49,49,2,0,364,182,66248,0,0,0,1,BENIGN
6,4948,349.63621665319323,2.021018593371059,549,1186541,2990,0,10,0,943,173,99829,0,0,0,3,BENIGN
6,48,7583.333333333333,41.666666666666664,48,1,48,48,2,0,364,182,66248,0,0,0,1,BENIGN
17,13166,18.68449035394197,0.37976606410451164,3291,1860998,5094,1785,5,28,56,49,145,0,0,0,0,BENIGN
6,14498,123.12043040419368,2.207200993240447,467,567585,3053,0,32,0,147,55,4959,0,0,0,13,BENIGN
6,421,13760.095011876485,33.2541567695962,32,1420,116,0,14,0,1432,413,336930,0,1,0,9,BENIGN
6,915,7553.005464480874,22.950819672131146,45,22117,673,0,21,0,1460,329,237030,0,1,0,15,BENIGN
6,1130,314241.592920354,238.05309734513276,4,2224,611,0,269,0,1460,1320,180059,0,1,0,18,BENIGN
6,544,7191.176470588235,27.573529411764707,38,6760,312,0,15,0,1432,260,245341,0,1,0,9,BENIGN
6,213,23816.901408450703,56.33802816901409,19,754,80,0,12,0,1432,422,359812,0,1,0,7,BENIGN
6,193,25098.445595854922,62.17616580310881,17,459,62,0,12,0,1432,403,352874,0,1,0,7,BENIGN
6,141,35375.886524822694,85.1063829787234,12,384,62,0,12,0,1440,415,347267,0,1,0,7,BENIGN
6,4016,1294.5717131474103,3.735059760956175,286,1019081,3794,0,15,0,1440,346,292438,0,1,0,9,BENIGN
6,4398,2080.036380172806,7.7307867212369255,133,369847,3502,0,34,0,1440,269,220237,0,1,0,22,BENIGN
6,481,81860.70686070686,87.31808731808732,11,1199,207,0,42,0,1460,937,383151,0,1,0,21,BENIGN
6,303,236270.62706270628,191.4191419141914,5,309,55,0,58,0,1460,1234,230667,0,1,0,11,BENIGN
6,202,85287.12871287129,103.96039603960396,10,394,54,0,21,0,1460,820,384618,0,1,0,11,BENIGN
6,1825,3420.821917808219,9.315068493150685,114,156150,1593,0,17,0,1460,367,252983,0,1,0,11,BENIGN
6,4219,155.2500592557478,0.9480919649205973,1406,5442152,4100,29,4,0,524,163,58953,0,0,0,3,BENIGN
6,9746,1937.615431972091,2.359942540529448,443,4137234,9553,0,23,0,1460,821,402219,0,1,0,12,BENIGN
6,9362,5337.427900021363,4.699850459303567,217,1908806,9073,0,44,0,1460,1135,307065,0,1,0,12,BENIGN
6,8978,2892.0695032301182,3.11873468478503,332,2851516,8788,0,28,0,1460,927,381236,0,1,0,13,BENIGN
6,9125,8423.780821917808,7.232876712328767,140,1173210,8746,0,66,0,1460,1164,278076,0,1,0,18,BENIGN
6,24,27666.666666666668,166.66666666666666,8,21,11,3,4,0,436,166,43924,0,0,0,2,BENIGN
6,3442,406.1592097617664,7.844276583381755,132,103038,1605,0,27,0,303,51,6387,0,0,0,11,BENIGN
6,258,2488.3720930232557,23.25581395348837,51,12771,254,0,6,38,209,107,6505,0,0,0,6,BENIGN
6,2807,1857.142857142857,5.3437833986462415,200,477741,2601,0,15,0,1432,347,307836,0,1,0,9,BENIGN
17,14710,16.179469748470428,0.3399048266485384,3677,7090018,6922,608,5,28,54,47,122,0,0,0,0,BENIGN
6,140,1100.0,14.285714285714286,140,1,140,140,2,0,154,77,11858,0,0,0,1,BENIGN
6,184,25983.695652173912,48.91304347826087,23,736,73,0,9,0,1432,531,415269,0,1,0,4,BENIGN
6,6396,948.7179487179487,2.188868042526579,492,1264796,3050,0,14,0,1432,433,298327,0,1,0,6,BENIGN
6,54,6740.740740740741,37.03703703703704,54,1,54,54,2,0,364,182,66248,0,0,0,1,BENIGN
17,12968,10.487353485502776,0.2313386798272671,6484,2389298,7577,5391,3,28,54,45,225,0,0,0,0,BENIGN
6,12192,230.31496062992127,0.4921259842519685,2438,18355881,9942,43,6,0,943,468,262733,0,0,0,3,BENIGN
17,5275,26.540284360189574,0.5687203791469194,2637,71820,2827,2448,3,28,56,46,261,0,0,0,0,BENIGN
6,177,35723.16384180791,73.44632768361582,14,515,71,0,13,0,1448,486,357039,0,1,0,7,BENIGN
6,12048,163.34661354581672,1.6600265604249669,634,1517090,2958,0,20,0,394,98,30493,0,0,0,5,BENIGN
6,353,224609.06515580736,175.6373937677054,5,247,45,0,62,0,1432,1278,143770,0,1,0,16,BENIGN
6,337,20845.697329376853,35.60830860534124,30,1169,89,0,12,0,1432,585,418585,0,1,0,5,BENIGN
6,193,28010.36269430052,67.35751295336787,16,652,80,0,13,0,1460,415,315529,0,1,0,8,BENIGN
6,3632,357.1035242290749,7.158590308370044,145,107507,1551,0,26,0,303,49,6551,0,0,0,10,BENIGN
