Protocol,Flow Duration,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Pkt Num,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,Label
6,5246,43.4616850934045,1.1437285550895921,1049,3001586,4011,0,6,0,228,38,8670,0,1,0,1,Attack
6,5145,86.88046647230321,1.749271137026239,643,1910380,3908,0,9,0,447,49,22255,0,1,0,1,Attack
6,1247,424.21812349639134,4.811547714514836,249,278982,1194,0,6,0,529,88,46618,0,1,0,1,Attack
6,1289,419.7051978277735,6.2063615205585725,184,195704,1186,0,8,0,541,67,36569,0,1,0,1,Attack
6,1284,335.6697819314642,7.009345794392523,160,172669,1187,0,9,0,431,47,20705,0,1,0,1,Attack
6,1280,375.0,7.03125,160,172795,1187,0,9,0,480,53,25619,0,1,0,1,Attack
6,1648,229.36893203883494,4.854368932038835,235,200255,1187,0,8,0,378,47,17907,0,1,0,1,Attack
6,1273,384.917517674784,7.069913589945012,159,173948,1190,0,9,0,490,54,26778,0,1,0,1,Attack
6,1403,280.82679971489665,3.563791874554526,350,324773,1193,0,5,0,394,78,31050,0,1,0,1,Attack
6,1598,287.8598247809762,5.632040050062578,199,176747,1188,0,9,0,460,51,23517,0,1,0,1,Attack
6,1453,401.23881624225737,6.194081211286992,181,197333,1277,0,9,0,583,64,37818,0,1,0,1,Attack
6,1389,273.57811375089994,3.599712023038157,347,392694,1285,0,5,0,380,76,28848,0,1,0,1,Attack
6,1441,405.96807772380293,6.2456627342123525,180,199170,1281,0,9,0,585,65,38159,0,1,0,1,Attack
6,5182,113.66267850250868,1.7367811655731378,647,1845137,3825,0,9,0,589,65,38587,0,1,0,1,Attack
6,1635,204.28134556574923,5.504587155963303,204,199518,1284,0,9,0,334,37,12454,0,1,0,1,Attack
6,1372,416.90962099125363,3.6443148688046647,343,397961,1288,0,5,0,572,114,65389,0,1,0,1,Attack
6,1336,297.90419161676647,4.491017964071856,267,327725,1291,0,6,0,398,66,26368,0,1,0,1,Attack
6,5141,63.606302275821825,0.9725734292939117,1285,3286504,3846,0,5,0,327,65,21393,0,1,0,1,Attack
6,4968,83.73590982286635,1.8115942028985508,621,1650039,3603,0,9,0,416,46,19253,0,1,0,1,Attack
6,1421,299.78888106966923,7.037297677691766,157,180652,1290,0,10,0,426,42,18231,0,1,0,1,Attack
6,6383,55.459815133949554,0.9399968666771111,1276,4802714,5068,0,6,0,354,59,20928,0,1,0,1,Attack
6,6385,96.6327329678935,0.9397024275646045,1277,4813352,5073,0,6,0,617,102,63419,0,1,0,1,Attack
6,1705,249.8533724340176,6.451612903225806,170,161240,1291,0,11,0,426,38,16592,0,1,0,1,Attack
6,1478,334.23545331529095,5.412719891745602,211,232452,1303,0,8,0,494,61,30510,0,1,0,1,Attack
6,1357,344.87840825350037,6.632277081798084,169,202274,1282,0,9,0,468,52,24397,0,1,0,1,Attack
6,5019,77.3062363020522,1.7931858936043037,627,1705409,3664,0,9,0,388,43,16742,0,1,0,1,Attack
6,1475,234.57627118644066,6.101694915254237,184,221356,1346,0,9,0,346,38,13365,0,1,0,1,Attack
6,1461,363.44969199178644,6.160164271047228,182,209338,1313,1,9,0,531,59,31457,0,1,0,1,Attack
6,6348,66.6351606805293,1.1027095148078134,1058,3931890,4960,1,7,0,423,60,25587,0,1,0,1,Attack
6,6342,63.85998107852412,0.9460737937559129,1268,4685998,5005,1,6,0,405,67,27388,0,1,0,1,Attack
6,1495,410.03344481605353,6.0200668896321075,186,217747,1338,0,9,0,613,68,41811,0,1,0,1,Attack
6,1714,276.54609101516917,5.250875145857643,214,214940,1336,0,9,0,474,52,25059,0,1,0,1,Attack
6,1487,260.2555480833894,6.052454606590451,185,218873,1341,0,9,0,387,43,16677,0,1,0,1,Attack
6,4732,54.311073541842774,1.0566356720202874,1183,2521992,3362,0,5,0,257,51,13181,0,1,0,1,Attack
6,4953,62.386432465172625,1.0094891984655765,1238,2899368,3611,1,5,0,309,61,19119,0,1,0,1,Attack
6,1433,318.9113747383112,6.978367062107467,159,196436,1340,0,10,0,457,45,20925,0,1,0,1,Attack
6,1431,214.53529000698813,6.988120195667365,159,195750,1338,0,10,0,307,30,9473,0,1,0,1,Attack
6,1468,316.7574931880109,5.449591280653951,209,247871,1336,0,8,0,465,58,27125,0,1,0,1,Attack
6,4767,74.26054122089364,1.0488777008600798,1191,2613767,3425,0,5,0,354,70,25080,0,1,0,1,Attack
6,4762,63.41873162536749,1.8899622007559849,595,1454234,3352,0,9,0,302,33,10105,0,1,0,1,Attack
6,1422,241.9127988748242,4.219409282700422,284,369474,1372,1,6,0,344,57,19704,0,1,0,1,Attack
6,1468,255.44959128065395,6.130790190735695,183,230383,1370,0,9,0,375,41,15704,0,1,0,1,Attack
6,1465,277.81569965870307,6.143344709897611,183,230531,1370,0,9,0,407,45,18469,0,1,0,1,Attack
6,4678,75.88713125267208,1.923899102180419,584,1391839,3256,0,9,0,355,39,14055,0,1,0,1,Attack
6,4674,99.70047068891742,1.925545571245186,584,2629202,4597,0,9,0,466,51,24212,0,1,0,1,Attack
6,4671,78.9980732177264,1.0704345964461572,1167,5275869,4613,0,5,0,369,73,27259,0,1,0,1,Attack
6,6596,73.07459066100667,1.364463311097635,824,2769588,4615,0,9,0,482,53,25779,0,1,0,1,Attack
6,6390,44.757433489827854,0.9389671361502347,1278,4051671,4613,0,6,0,286,47,13649,0,1,0,1,Attack
6,4680,78.84615384615384,1.9230769230769231,585,2666734,4626,0,9,0,369,41,15215,0,1,0,1,Attack
6,4710,125.6900212314225,2.335456475583864,471,2129099,4623,0,11,0,592,53,31990,0,1,0,1,Attack
6,4960,429.43548387096774,2.217741935483871,496,890648,3071,1,11,0,426,193,49507,0,1,0,5,Attack
6,6524,58.859595340282034,1.0729613733905579,1087,2064018,3587,1,7,0,384,54,21087,0,2,0,1,Attack
6,5278,87.53315649867373,1.3262599469496021,879,2180868,3598,0,7,0,462,66,30544,0,1,0,1,Attack
6,3695,117.18538565629228,2.165087956698241,527,1834468,3599,0,8,0,433,54,23460,0,1,0,1,Attack
6,3648,137.88377192982455,2.4671052631578947,456,1622058,3607,0,9,0,503,55,28160,0,1,0,1,Attack
6,5255,94.57659372026642,1.9029495718363463,583,1585291,3627,0,10,0,497,49,24739,0,1,0,1,Attack
6,3881,136.04741046122135,2.3189899510435454,485,1675318,3687,0,9,0,528,58,31059,0,1,0,1,Attack
6,3877,136.44570544235233,2.321382512251741,484,1685246,3695,0,9,0,529,58,31147,0,1,0,1,Attack
6,3884,108.39340885684861,2.317198764160659,485,1687148,3698,0,9,0,421,46,19675,0,1,0,1,Attack
6,5173,72.68509568915523,2.1264256717572008,517,1420511,3708,0,11,0,376,34,12933,0,1,0,1,Attack
6,3880,81.95876288659794,2.3195876288659796,485,1696864,3707,0,9,0,318,35,11296,0,1,0,1,Attack
6,3888,241.2551440329218,2.05761316872428,555,1835231,3623,0,8,0,469,117,47206,0,1,0,2,Attack
6,3848,84.71933471933473,2.598752598752599,427,824627,2683,0,10,0,326,32,10661,0,2,0,1,Attack
6,4076,86.6045142296369,2.6987242394504416,407,800451,2707,0,11,0,353,32,11382,0,1,0,1,Attack
6,2836,144.21720733427364,3.173483779971791,354,921571,2729,0,9,0,409,45,18630,0,1,0,1,Attack
6,2833,169.43169784680552,3.1768443346276034,354,920066,2727,0,9,0,480,53,25619,0,1,0,1,Attack
6,4148,81.24397299903568,2.651880424300868,414,843624,2753,0,11,0,337,30,10369,0,1,0,1,Attack
6,2828,170.08486562942008,2.828854314002829,404,1077031,2757,0,8,0,481,60,28898,0,1,0,1,Attack
6,2848,131.32022471910113,3.1601123595505616,356,949414,2767,0,9,0,374,41,15548,0,1,0,1,Attack
6,4108,81.79162609542357,1.4605647517039921,821,1510301,2761,0,6,0,336,56,18833,0,1,0,1,Attack
6,4438,82.24425416854439,2.0279405137449302,554,1150174,2801,0,9,0,365,40,14808,0,1,0,1,Attack
6,3988,90.77231695085256,2.2567703109327986,498,1849290,3863,0,9,0,362,40,14536,0,1,0,1,Attack
6,3989,62.67234895963901,2.2562045625470044,498,1855797,3869,0,9,0,250,27,6990,0,1,0,1,Attack
6,7710,59.79247730220493,0.9079118028534371,1285,3915286,3910,0,7,0,461,65,30325,0,1,0,1,Attack
6,3951,117.18552265249303,1.2655024044545684,987,3713572,3878,0,5,0,463,92,42865,0,1,0,1,Attack
6,3922,166.75165731769505,1.5298317185109638,784,2996574,3881,0,6,0,654,109,71364,0,1,0,1,Attack
6,4323,71.70946102243812,1.1566042100393246,1080,3529035,3882,0,5,0,310,62,19222,0,1,0,1,Attack
6,3943,104.74258179051483,2.789753994420492,394,1497199,3876,0,11,0,413,37,15569,0,1,0,1,Attack
6,4340,112.67281105990783,2.304147465437788,482,1638332,3877,0,10,0,489,48,24044,0,1,0,1,Attack
6,3925,104.45859872611464,1.5286624203821657,785,2995532,3881,0,6,0,410,68,27972,0,1,0,1,Attack
6,4245,94.93521790341579,1.6489988221436984,707,2638586,4020,0,7,0,403,57,23221,0,1,0,1,Attack
6,3924,58.86850152905199,2.293577981651376,490,1872384,3877,0,9,0,231,25,5980,0,1,0,1,Attack
6,4043,102.39920850853326,1.2367054167697253,1010,3903359,3974,0,5,0,414,82,34299,0,1,0,1,Attack
6,4089,145.26779163609683,2.201027146001467,511,1953784,3970,0,9,0,594,66,39320,0,1,0,1,Attack
6,4085,61.6891064871481,2.2031823745410035,510,1954533,3970,0,9,0,252,28,7089,0,1,0,1,Attack
6,7670,57.496740547588004,0.651890482398957,1917,4907226,3973,1,5,0,441,88,38929,0,1,0,1,Attack
6,4044,101.38476755687438,2.472799208704253,449,1751723,3978,0,10,0,410,41,16851,0,1,0,1,Attack
6,7842,51.13491456261158,0.6375924509053813,1960,5123600,3985,0,5,0,401,80,32116,0,1,0,1,Attack
6,7649,56.347234932670936,0.7844162635638645,1529,4389928,3981,0,6,0,431,71,30962,0,1,0,1,Attack
6,4112,74.41634241245136,2.188715953307393,514,1968233,3985,0,9,0,306,34,10460,0,1,0,1,Attack
6,4112,125.4863813229572,2.188715953307393,514,1966159,3983,0,9,0,516,57,29662,0,1,0,1,Attack
6,4066,113.3792424987703,2.459419576979833,451,1754574,3984,0,10,0,461,46,21242,0,1,0,1,Attack
6,9117,42.11911813096413,0.9871668311944719,1139,4429696,5053,0,9,0,384,42,16425,0,1,0,1,Attack
6,4103,94.32122836948574,1.9497928345113331,586,2251004,3988,0,8,0,387,48,18755,0,1,0,1,Attack
6,4316,68.35032437442077,2.0852641334569046,539,1946534,3985,0,9,0,295,32,9705,0,1,0,1,Attack
6,7720,75.0,0.9067357512953368,1286,3931951,4005,0,7,0,579,82,47921,0,1,0,1,Attack
6,7872,48.27235772357724,1.3973577235772359,787,1609545,3831,0,11,0,380,34,13181,0,3,0,1,Attack
6,6028,69.50895819508958,1.8248175182481752,602,2460673,4983,0,11,0,419,38,15990,0,1,0,1,Attack
6,5811,72.96506625365686,2.065049044914817,528,2051530,4757,0,12,0,424,35,15021,0,1,0,1,Attack
6,1094,419.5612431444241,8.226691042047532,136,124357,1008,0,9,0,459,51,23440,0,1,0,1,Attack
6,4398,117.78080945884493,1.5916325602546613,733,1802192,3344,0,7,0,518,74,38313,0,1,0,1,Attack
6,1086,360.03683241252304,8.287292817679559,135,124533,1008,0,9,0,391,43,17034,0,1,0,1,Attack
6,1041,317.0028818443804,6.724303554274736,173,167866,1010,3,7,0,330,47,15602,0,1,0,1,Attack
6,4437,100.96912328149651,1.352265043948614,887,2187309,3415,0,6,0,448,74,33447,0,1,0,1,Attack
6,4434,97.88001804239964,1.3531799729364005,886,2190031,3416,1,6,0,434,72,31352,0,1,0,1,Attack
6,4430,65.4627539503386,1.580135440180587,738,1856541,3396,1,7,0,290,41,11997,0,1,0,1,Attack
6,1107,370.3703703703704,8.130081300813009,138,132681,1039,0,9,0,410,45,18698,0,1,0,1,Attack
6,1102,399.2740471869329,8.166969147005444,137,133995,1043,0,9,0,440,48,21531,0,1,0,1,Attack
6,4352,124.31066176470588,2.068014705882353,544,1366872,3294,0,9,0,541,60,32527,0,1,0,1,Attack
6,4351,92.85221788094691,2.068490002298322,543,2287869,4287,0,9,0,404,44,18164,0,1,0,1,Attack
6,4347,129.28456406717277,1.1502185415228894,1086,4577681,4296,0,5,0,562,112,63173,0,1,0,1,Attack
6,4369,81.94094758525978,2.0599679560540167,546,2292393,4293,0,9,0,358,39,14274,0,1,0,1,Attack
6,8621,43.26644240807331,0.6959749449019835,1724,5539693,4308,0,6,0,373,62,23178,0,1,0,1,Attack
6,4322,112.21656640444239,1.1568718186024989,1080,4618014,4304,0,5,0,485,97,46992,0,1,0,1,Attack
6,8655,51.53090699017909,0.8087810514153668,1442,4963764,4322,0,7,0,446,63,28385,0,1,0,1,Attack
6,8650,62.3121387283237,1.2716763005780347,865,3294918,4320,0,11,0,539,49,26481,0,1,0,1,Attack
6,8620,46.2877030162413,0.580046403712297,2155,6184485,4357,0,5,0,399,79,31850,0,1,0,1,Attack
6,8616,41.55060352831941,1.0445682451253482,1077,3956258,4346,0,9,0,358,39,14274,0,1,0,1,Attack
6,8614,27.397260273972602,0.6965405154399814,1722,5551241,4354,0,6,0,236,39,9279,0,1,0,1,Attack
6,4602,89.74358974358974,1.955671447196871,575,2447694,4446,0,9,0,413,45,18982,0,1,0,1,Attack
6,4587,76.3025942882058,1.962066710268149,573,2446024,4443,0,9,0,350,38,13619,0,1,0,1,Attack
6,6054,64.25503799141063,1.1562603237528906,1009,3265853,4479,0,7,0,389,55,21596,0,1,0,1,Attack
6,5922,237.08206686930092,2.026342451874367,538,1190729,3588,1,12,0,351,117,29866,0,1,0,4,Attack
6,4552,79.96485061511423,1.3181019332161688,910,2199998,3449,0,6,0,364,60,22087,0,2,0,1,Attack
6,3548,158.11724915445322,2.5366403607666292,443,1452298,3425,0,9,0,561,62,35101,0,1,0,1,Attack
6,5019,65.94939230922495,0.9962143853357243,1254,2665652,3433,0,5,0,331,66,21906,0,1,0,1,Attack
6,3552,117.96171171171171,2.2522522522522523,507,1659591,3428,0,8,0,419,52,21940,0,1,0,1,Attack
6,3548,108.5118376550169,2.5366403607666292,443,1453190,3426,0,9,0,385,42,16489,0,1,0,1,Attack
6,4909,75.1680586677531,1.833367284579344,613,1536349,3428,0,9,0,369,41,15215,0,1,0,1,Attack
6,3542,124.22360248447205,2.5409373235460193,442,1462380,3435,0,9,0,440,48,21531,0,1,0,1,Attack
6,3500,92.57142857142857,1.4285714285714286,875,2926714,3441,0,5,0,324,64,20995,0,1,0,1,Attack
6,3500,170.28571428571428,2.857142857142857,388,1307604,3438,0,10,0,596,59,35590,0,1,0,1,Attack
6,4847,78.1926965133072,1.8568186507117805,605,1526900,3434,0,9,0,379,42,15998,0,1,0,1,Attack
6,4713,58.56142584341184,1.9096117122851686,589,2628892,4601,0,9,0,276,30,8508,0,1,0,1,Attack
6,4709,124.65491611807178,1.9112338076024633,588,2639967,4609,0,9,0,587,65,38355,0,1,0,1,Attack
6,8651,82.9961854120911,1.0403421569760722,1081,3961420,4608,0,9,0,718,79,57338,0,1,0,1,Attack
6,4703,90.79311078035296,1.913672124176058,587,2643116,4611,0,9,0,427,47,20311,0,1,0,1,Attack
6,4860,81.6872427983539,1.440329218106996,810,3477873,4613,0,7,0,397,56,22526,0,1,0,1,Attack
6,5079,113.60504036227604,1.772002362669817,634,2609029,4615,0,9,0,577,64,37063,0,1,0,1,Attack
6,4700,114.68085106382979,1.9148936170212767,587,2647281,4614,0,9,0,539,59,32313,0,1,0,1,Attack
6,4811,99.14778632300977,1.454998960715028,801,3505883,4622,0,7,0,477,68,32555,0,1,0,1,Attack
6,4808,88.60232945091514,2.2878535773710484,480,2114883,4617,0,11,0,426,38,16592,0,1,0,1,Attack
6,4789,88.53622885779912,1.044059302568386,1197,5502930,4716,0,5,0,424,84,35937,0,1,0,1,Attack
6,4836,96.15384615384616,1.8610421836228288,604,2764324,4719,0,9,0,465,51,24134,0,1,0,1,Attack
6,8605,58.9192330040674,0.6972690296339338,1721,5602617,4721,0,6,0,507,84,42871,0,1,0,1,Attack
6,4780,82.00836820083683,1.2552301255230125,956,4441786,4726,0,6,0,392,65,25600,0,1,0,1,Attack
6,4827,134.8663766314481,1.8645121193287757,603,2772230,4723,0,9,0,651,72,47243,0,1,0,1,Attack
6,4825,79.58549222797927,1.8652849740932642,603,2774828,4725,0,9,0,384,42,16425,0,1,0,1,Attack
6,8391,56.96579668692647,1.191753068764152,932,3299949,4725,0,10,0,478,47,22906,0,1,0,1,Attack
6,4856,87.9324546952224,1.8533772652388798,607,2781871,4734,0,9,0,427,47,20311,0,1,0,1,Attack
6,9847,30.161470498629026,1.1170914999492232,984,4217585,5024,0,11,0,297,27,8061,0,1,0,1,Attack
6,4851,103.48381776953205,1.8552875695732838,606,2789340,4739,0,9,0,502,55,28076,0,1,0,1,Attack
6,4847,88.71466886734062,1.8568186507117805,605,2789518,4739,0,9,0,430,47,20633,0,1,0,1,Attack
6,4815,88.47352024922118,2.0768431983385254,535,2488486,4741,0,10,0,426,42,18231,0,1,0,1,Attack
6,8630,65.23754345307069,1.0428736964078795,1078,3983130,4742,0,9,0,563,62,35288,0,1,0,1,Attack
6,4852,79.96702390766694,1.8549051937345424,606,2842607,4779,0,9,0,388,43,16742,0,1,0,1,Attack
6,4850,67.21649484536083,1.8556701030927836,606,2838968,4776,0,9,0,326,36,11817,0,1,0,1,Attack
6,4846,75.93891869583162,1.8572018159306645,605,2836194,4773,0,9,0,368,40,15084,0,1,0,1,Attack
